"SUID","corr","interaction","name","selected","shared interaction","shared name"
"1190","0.263","pp","sec26-f856aw860a (pp) vps63","false","pp","sec26-f856aw860a (pp) vps63"
"1191","0.2","pp","sec26-f856aw860a (pp) vps38","false","pp","sec26-f856aw860a (pp) vps38"
"1192","0.262","pp","sec26-f856aw860a (pp) yer084w","false","pp","sec26-f856aw860a (pp) yer084w"
"1193","0.203","pp","sec26-f856aw860a (pp) ydr203w","false","pp","sec26-f856aw860a (pp) ydr203w"
"1194","0.385","pp","sec26-f856aw860a (pp) vti1-2","false","pp","sec26-f856aw860a (pp) vti1-2"
"1195","0.35","pp","sec26-f856aw860a (pp) sec28","false","pp","sec26-f856aw860a (pp) sec28"
"1196","0.529","pp","sec26-f856aw860a (pp) sec27-1","false","pp","sec26-f856aw860a (pp) sec27-1"
"1197","0.215","pp","sec26-f856aw860a (pp) tip20-5","false","pp","sec26-f856aw860a (pp) tip20-5"
"1198","0.259","pp","sec26-f856aw860a (pp) tlg2","false","pp","sec26-f856aw860a (pp) tlg2"
"1199","0.375","pp","sec26-f856aw860a (pp) trs20-ph","false","pp","sec26-f856aw860a (pp) trs20-ph"
"1200","0.327","pp","sec26-f856aw860a (pp) trs23-ph","false","pp","sec26-f856aw860a (pp) trs23-ph"
"1201","0.428","pp","sec26-f856aw860a (pp) trs85","false","pp","sec26-f856aw860a (pp) trs85"
"1202","0.212","pp","sec26-f856aw860a (pp) ubp3","false","pp","sec26-f856aw860a (pp) ubp3"
"1203","0.477","pp","sec26-f856aw860a (pp) uso1-1","false","pp","sec26-f856aw860a (pp) uso1-1"
"1204","0.208","pp","sec26-f856aw860a (pp) vps13","false","pp","sec26-f856aw860a (pp) vps13"
"1205","0.304","pp","sec26-f856aw860a (pp) sft2","false","pp","sec26-f856aw860a (pp) sft2"
"1206","0.27","pp","sec26-f856aw860a (pp) sgt2","false","pp","sec26-f856aw860a (pp) sgt2"
"1207","0.433","pp","sec26-f856aw860a (pp) sly1-ts","false","pp","sec26-f856aw860a (pp) sly1-ts"
"1208","0.358","pp","sec26-f856aw860a (pp) swa2","false","pp","sec26-f856aw860a (pp) swa2"
"1209","0.354","pp","sec26-f856aw860a (pp) sys1","false","pp","sec26-f856aw860a (pp) sys1"
"1210","0.2","pp","sec26-11d26 (pp) yer084w","false","pp","sec26-11d26 (pp) yer084w"
"1211","0.245","pp","sec26-11d26 (pp) yel043w","false","pp","sec26-11d26 (pp) yel043w"
"1212","0.289","pp","sec26-11d26 (pp) ylr269c","false","pp","sec26-11d26 (pp) ylr269c"
"1213","0.216","pp","sec26-11d26 (pp) yip1-4","false","pp","sec26-11d26 (pp) yip1-4"
"1214","0.209","pp","sec26-11d26 (pp) ypt6","false","pp","sec26-11d26 (pp) ypt6"
"1215","0.306","pp","sec26-11d26 (pp) ypt1-3","false","pp","sec26-11d26 (pp) ypt1-3"
"1216","0.289","pp","sec26-11d26 (pp) vps38","false","pp","sec26-11d26 (pp) vps38"
"1217","0.273","pp","sec26-11d26 (pp) vps30","false","pp","sec26-11d26 (pp) vps30"
"1218","0.239","pp","sec26-11d26 (pp) vps53","false","pp","sec26-11d26 (pp) vps53"
"1219","0.206","pp","sec26-11d26 (pp) vps45","false","pp","sec26-11d26 (pp) vps45"
"1220","0.202","pp","sec26-11d26 (pp) vps63","false","pp","sec26-11d26 (pp) vps63"
"1221","0.287","pp","sec26-11d26 (pp) vti1-2","false","pp","sec26-11d26 (pp) vti1-2"
"1222","0.49","pp","sec26-11d26 (pp) sec26-f856aw860a","false","pp","sec26-11d26 (pp) sec26-f856aw860a"
"1223","0.22","pp","sec26-11d26 (pp) vma8","false","pp","sec26-11d26 (pp) vma8"
"1224","0.271","pp","sec26-11d26 (pp) vps13","false","pp","sec26-11d26 (pp) vps13"
"1225","0.312","pp","sec26-11d26 (pp) uso1-1","false","pp","sec26-11d26 (pp) uso1-1"
"1226","0.233","pp","sec26-11d26 (pp) trs23-ph","false","pp","sec26-11d26 (pp) trs23-ph"
"1227","0.293","pp","sec26-11d26 (pp) trs85","false","pp","sec26-11d26 (pp) trs85"
"1228","0.294","pp","sec26-11d26 (pp) tlg2","false","pp","sec26-11d26 (pp) tlg2"
"1229","0.253","pp","sec26-11d26 (pp) trs20-ph","false","pp","sec26-11d26 (pp) trs20-ph"
"1230","0.248","pp","sec26-11d26 (pp) sys1","false","pp","sec26-11d26 (pp) sys1"
"1231","0.271","pp","sec26-11d26 (pp) tip20-5","false","pp","sec26-11d26 (pp) tip20-5"
"1232","0.25","pp","sec26-11d26 (pp) swa2","false","pp","sec26-11d26 (pp) swa2"
"1233","0.21","pp","sec26-11d26 (pp) sgt2","false","pp","sec26-11d26 (pp) sgt2"
"1234","0.284","pp","sec26-11d26 (pp) sly1-ts","false","pp","sec26-11d26 (pp) sly1-ts"
"1235","0.359","pp","sec26-11d26 (pp) sec27-1","false","pp","sec26-11d26 (pp) sec27-1"
"1236","0.302","pp","sec26-11d26 (pp) sec28","false","pp","sec26-11d26 (pp) sec28"
"1237","0.209","pp","sec17-1 (pp) vps51","false","pp","sec17-1 (pp) vps51"
"1238","0.239","pp","sec17-1 (pp) vps63","false","pp","sec17-1 (pp) vps63"
"1239","0.276","pp","sec17-1 (pp) vti1-11","false","pp","sec17-1 (pp) vti1-11"
"1240","0.391","pp","sec17-1 (pp) vti1-2","false","pp","sec17-1 (pp) vti1-2"
"1241","0.215","pp","sec17-1 (pp) ydr203w","false","pp","sec17-1 (pp) ydr203w"
"1242","0.279","pp","sec17-1 (pp) yer084w","false","pp","sec17-1 (pp) yer084w"
"1243","0.223","pp","sec17-1 (pp) yip1-4","false","pp","sec17-1 (pp) yip1-4"
"1244","0.31","pp","sec17-1 (pp) ykt6-ph","false","pp","sec17-1 (pp) ykt6-ph"
"1245","0.268","pp","sec17-1 (pp) ylr269c","false","pp","sec17-1 (pp) ylr269c"
"1246","0.439","pp","sec17-1 (pp) ypt1-3","false","pp","sec17-1 (pp) ypt1-3"
"1247","0.256","pp","sec17-1 (pp) ypt6","false","pp","sec17-1 (pp) ypt6"
"1248","0.35","pp","sec17-1 (pp) sft2","false","pp","sec17-1 (pp) sft2"
"1249","0.268","pp","sec17-1 (pp) sgt2","false","pp","sec17-1 (pp) sgt2"
"1250","0.298","pp","sec17-1 (pp) sec26-f856aw860a","false","pp","sec17-1 (pp) sec26-f856aw860a"
"1251","0.346","pp","sec17-1 (pp) sec27-1","false","pp","sec17-1 (pp) sec27-1"
"1252","0.37","pp","sec17-1 (pp) sec22-3","false","pp","sec17-1 (pp) sec22-3"
"1253","0.241","pp","sec17-1 (pp) sec26-11d26","false","pp","sec17-1 (pp) sec26-11d26"
"1254","0.489","pp","sec17-1 (pp) sec18-1","false","pp","sec17-1 (pp) sec18-1"
"1255","0.345","pp","sec17-1 (pp) sec22-1","false","pp","sec17-1 (pp) sec22-1"
"1256","0.212","pp","sec17-1 (pp) trs23-ph","false","pp","sec17-1 (pp) trs23-ph"
"1257","0.292","pp","sec17-1 (pp) trs20-ph","false","pp","sec17-1 (pp) trs20-ph"
"1258","0.322","pp","sec17-1 (pp) tlg2","false","pp","sec17-1 (pp) tlg2"
"1259","0.269","pp","sec17-1 (pp) sys1","false","pp","sec17-1 (pp) sys1"
"1260","0.236","pp","sec17-1 (pp) swa2","false","pp","sec17-1 (pp) swa2"
"1261","0.407","pp","sec17-1 (pp) sly1-ts","false","pp","sec17-1 (pp) sly1-ts"
"1262","0.243","pp","sec17-1 (pp) vps45","false","pp","sec17-1 (pp) vps45"
"1263","0.258","pp","sec17-1 (pp) vps38","false","pp","sec17-1 (pp) vps38"
"1264","0.226","pp","sec17-1 (pp) vps35","false","pp","sec17-1 (pp) vps35"
"1265","0.217","pp","sec17-1 (pp) vps29","false","pp","sec17-1 (pp) vps29"
"1266","0.308","pp","sec17-1 (pp) vps13","false","pp","sec17-1 (pp) vps13"
"1267","0.22","pp","sec17-1 (pp) vam10","false","pp","sec17-1 (pp) vam10"
"1268","0.364","pp","sec17-1 (pp) uso1-1","false","pp","sec17-1 (pp) uso1-1"
"1269","0.373","pp","sec17-1 (pp) trs85","false","pp","sec17-1 (pp) trs85"
"1270","0.2","pp","sly1-ts (pp) ypr088c-ph","false","pp","sly1-ts (pp) ypr088c-ph"
"1271","0.527","pp","sly1-ts (pp) ylr269c","false","pp","sly1-ts (pp) ylr269c"
"1272","0.322","pp","sly1-ts (pp) ykt6-ph","false","pp","sly1-ts (pp) ykt6-ph"
"1273","0.324","pp","sly1-ts (pp) ypt6","false","pp","sly1-ts (pp) ypt6"
"1274","0.409","pp","sly1-ts (pp) ypt1-3","false","pp","sly1-ts (pp) ypt1-3"
"1275","0.203","pp","sly1-ts (pp) snf1","false","pp","sly1-ts (pp) snf1"
"1276","0.222","pp","sly1-ts (pp) swa2","false","pp","sly1-ts (pp) swa2"
"1277","0.303","pp","sly1-ts (pp) sys1","false","pp","sly1-ts (pp) sys1"
"1278","0.317","pp","sly1-ts (pp) tip20-5","false","pp","sly1-ts (pp) tip20-5"
"1279","0.239","pp","sly1-ts (pp) tlg2","false","pp","sly1-ts (pp) tlg2"
"1280","0.348","pp","sly1-ts (pp) trs20-ph","false","pp","sly1-ts (pp) trs20-ph"
"1281","0.309","pp","sly1-ts (pp) trs23-ph","false","pp","sly1-ts (pp) trs23-ph"
"1282","0.433","pp","sly1-ts (pp) trs85","false","pp","sly1-ts (pp) trs85"
"1283","0.206","pp","sly1-ts (pp) ubp3","false","pp","sly1-ts (pp) ubp3"
"1284","0.251","pp","sly1-ts (pp) ufe1-1","false","pp","sly1-ts (pp) ufe1-1"
"1285","0.455","pp","sly1-ts (pp) uso1-1","false","pp","sly1-ts (pp) uso1-1"
"1286","0.259","pp","sly1-ts (pp) vps45","false","pp","sly1-ts (pp) vps45"
"1287","0.289","pp","sly1-ts (pp) vps63","false","pp","sly1-ts (pp) vps63"
"1288","0.333","pp","sly1-ts (pp) vti1-11","false","pp","sly1-ts (pp) vti1-11"
"1289","0.445","pp","sly1-ts (pp) vti1-2","false","pp","sly1-ts (pp) vti1-2"
"1290","0.203","pp","sly1-ts (pp) ydr203w","false","pp","sly1-ts (pp) ydr203w"
"1291","0.285","pp","sly1-ts (pp) yer084w","false","pp","sly1-ts (pp) yer084w"
"1292","0.249","pp","sly1-ts (pp) yip1-4","false","pp","sly1-ts (pp) yip1-4"
"1293","0.205","pp","rse1-1 (pp) sec12-1","false","pp","rse1-1 (pp) sec12-1"
"1294","0.211","pp","rse1-1 (pp) sec12-4","false","pp","rse1-1 (pp) sec12-4"
"1295","0.334","pp","sgt2 (pp) yer084w","false","pp","sgt2 (pp) yer084w"
"1296","0.25","pp","sgt2 (pp) ypt1-3","false","pp","sgt2 (pp) ypt1-3"
"1297","0.207","pp","sgt2 (pp) uso1-1","false","pp","sgt2 (pp) uso1-1"
"1298","0.269","pp","sgt2 (pp) vti1-2","false","pp","sgt2 (pp) vti1-2"
"1299","0.277","pp","sgt2 (pp) trs20-ph","false","pp","sgt2 (pp) trs20-ph"
"1300","0.242","pp","sgt2 (pp) trs85","false","pp","sgt2 (pp) trs85"
"1301","0.235","pp","sgt2 (pp) tlg2","false","pp","sgt2 (pp) tlg2"
"1302","0.201","pp","sgt2 (pp) sys1","false","pp","sgt2 (pp) sys1"
"1303","0.256","pp","sgt2 (pp) sly1-ts","false","pp","sgt2 (pp) sly1-ts"
"1304","0.226","pp","sft2 (pp) ykt6-ph","false","pp","sft2 (pp) ykt6-ph"
"1305","0.271","pp","sft2 (pp) yer084w","false","pp","sft2 (pp) yer084w"
"1306","0.324","pp","sft2 (pp) ypt1-3","false","pp","sft2 (pp) ypt1-3"
"1307","0.26","pp","sft2 (pp) sys1","false","pp","sft2 (pp) sys1"
"1308","0.324","pp","sft2 (pp) sly1-ts","false","pp","sft2 (pp) sly1-ts"
"1309","0.216","pp","sft2 (pp) trs20-ph","false","pp","sft2 (pp) trs20-ph"
"1310","0.383","pp","sft2 (pp) uso1-1","false","pp","sft2 (pp) uso1-1"
"1311","0.298","pp","sft2 (pp) trs85","false","pp","sft2 (pp) trs85"
"1312","0.35","pp","sft2 (pp) vti1-2","false","pp","sft2 (pp) vti1-2"
"1313","0.217","pp","sft2 (pp) sgt2","false","pp","sft2 (pp) sgt2"
"1314","0.264","pp","sec27-1 (pp) sft2","false","pp","sec27-1 (pp) sft2"
"1315","0.327","pp","sec27-1 (pp) sec28","false","pp","sec27-1 (pp) sec28"
"1316","0.395","pp","sec27-1 (pp) uso1-1","false","pp","sec27-1 (pp) uso1-1"
"1317","0.222","pp","sec27-1 (pp) vps13","false","pp","sec27-1 (pp) vps13"
"1318","0.368","pp","sec27-1 (pp) trs85","false","pp","sec27-1 (pp) trs85"
"1319","0.229","pp","sec27-1 (pp) ubp3","false","pp","sec27-1 (pp) ubp3"
"1320","0.321","pp","sec27-1 (pp) vps63","false","pp","sec27-1 (pp) vps63"
"1321","0.232","pp","sec27-1 (pp) vti1-11","false","pp","sec27-1 (pp) vti1-11"
"1322","0.213","pp","sec27-1 (pp) vps38","false","pp","sec27-1 (pp) vps38"
"1323","0.201","pp","sec27-1 (pp) vps51","false","pp","sec27-1 (pp) vps51"
"1324","0.319","pp","sec27-1 (pp) swa2","false","pp","sec27-1 (pp) swa2"
"1325","0.348","pp","sec27-1 (pp) sys1","false","pp","sec27-1 (pp) sys1"
"1326","0.247","pp","sec27-1 (pp) sgt2","false","pp","sec27-1 (pp) sgt2"
"1327","0.41","pp","sec27-1 (pp) sly1-ts","false","pp","sec27-1 (pp) sly1-ts"
"1328","0.353","pp","sec27-1 (pp) trs20-ph","false","pp","sec27-1 (pp) trs20-ph"
"1329","0.348","pp","sec27-1 (pp) trs23-ph","false","pp","sec27-1 (pp) trs23-ph"
"1330","0.229","pp","sec27-1 (pp) tip20-5","false","pp","sec27-1 (pp) tip20-5"
"1331","0.245","pp","sec27-1 (pp) tlg2","false","pp","sec27-1 (pp) tlg2"
"1332","0.4","pp","sec27-1 (pp) ypt1-3","false","pp","sec27-1 (pp) ypt1-3"
"1333","0.34","pp","sec27-1 (pp) ypt6","false","pp","sec27-1 (pp) ypt6"
"1334","0.346","pp","sec27-1 (pp) ykt6-ph","false","pp","sec27-1 (pp) ykt6-ph"
"1335","0.485","pp","sec27-1 (pp) ylr269c","false","pp","sec27-1 (pp) ylr269c"
"1336","0.222","pp","sec27-1 (pp) yip1-4","false","pp","sec27-1 (pp) yip1-4"
"1337","0.401","pp","sec27-1 (pp) vti1-2","false","pp","sec27-1 (pp) vti1-2"
"1338","0.267","pp","sec27-1 (pp) ydr203w","false","pp","sec27-1 (pp) ydr203w"
"1339","0.602","pp","trs20-ph (pp) trs23-ph","false","pp","trs20-ph (pp) trs23-ph"
"1340","0.585","pp","trs20-ph (pp) trs85","false","pp","trs20-ph (pp) trs85"
"1341","0.292","pp","trs20-ph (pp) vps45","false","pp","trs20-ph (pp) vps45"
"1342","0.392","pp","trs20-ph (pp) vps51","false","pp","trs20-ph (pp) vps51"
"1343","0.408","pp","trs20-ph (pp) uso1-1","false","pp","trs20-ph (pp) uso1-1"
"1344","0.203","pp","trs20-ph (pp) vps38","false","pp","trs20-ph (pp) vps38"
"1345","0.391","pp","trs20-ph (pp) vti1-2","false","pp","trs20-ph (pp) vti1-2"
"1346","0.242","pp","trs20-ph (pp) ydr203w","false","pp","trs20-ph (pp) ydr203w"
"1347","0.257","pp","trs20-ph (pp) vps53","false","pp","trs20-ph (pp) vps53"
"1348","0.429","pp","trs20-ph (pp) vps63","false","pp","trs20-ph (pp) vps63"
"1349","0.261","pp","trs20-ph (pp) ykt6-ph","false","pp","trs20-ph (pp) ykt6-ph"
"1350","0.3","pp","trs20-ph (pp) ylr269c","false","pp","trs20-ph (pp) ylr269c"
"1351","0.239","pp","trs20-ph (pp) yer084w","false","pp","trs20-ph (pp) yer084w"
"1352","0.242","pp","trs20-ph (pp) yip1-4","false","pp","trs20-ph (pp) yip1-4"
"1353","0.414","pp","trs20-ph (pp) ypt6","false","pp","trs20-ph (pp) ypt6"
"1354","0.488","pp","trs20-ph (pp) ypt1-3","false","pp","trs20-ph (pp) ypt1-3"
"1355","0.219","pp","ddi1 (pp) tvp18","false","pp","ddi1 (pp) tvp18"
"1356","0.21","pp","sys1 (pp) vps35","false","pp","sys1 (pp) vps35"
"1357","0.432","pp","sys1 (pp) vps51","false","pp","sys1 (pp) vps51"
"1358","0.295","pp","sys1 (pp) vps29","false","pp","sys1 (pp) vps29"
"1359","0.391","pp","sys1 (pp) trs85","false","pp","sys1 (pp) trs85"
"1360","0.398","pp","sys1 (pp) uso1-1","false","pp","sys1 (pp) uso1-1"
"1361","0.4","pp","sys1 (pp) trs20-ph","false","pp","sys1 (pp) trs20-ph"
"1362","0.359","pp","sys1 (pp) trs23-ph","false","pp","sys1 (pp) trs23-ph"
"1363","0.445","pp","sys1 (pp) tlg2","false","pp","sys1 (pp) tlg2"
"1364","0.445","pp","sys1 (pp) ypt1-3","false","pp","sys1 (pp) ypt1-3"
"1365","0.229","pp","sys1 (pp) ylr269c","false","pp","sys1 (pp) ylr269c"
"1366","0.478","pp","sys1 (pp) ypt6","false","pp","sys1 (pp) ypt6"
"1367","0.391","pp","sys1 (pp) vps63","false","pp","sys1 (pp) vps63"
"1368","0.237","pp","sys1 (pp) vps53","false","pp","sys1 (pp) vps53"
"1369","0.211","pp","sys1 (pp) wbp1-1","false","pp","sys1 (pp) wbp1-1"
"1370","0.344","pp","sys1 (pp) vti1-2","false","pp","sys1 (pp) vti1-2"
"1371","0.253","pp","sys1 (pp) ydr203w","false","pp","sys1 (pp) ydr203w"
"1372","0.281","pp","sys1 (pp) ykt6-ph","false","pp","sys1 (pp) ykt6-ph"
"1373","0.251","pp","pho80 (pp) whi3","false","pp","pho80 (pp) whi3"
"1374","0.218","pp","mrs6-2 (pp) vps51","false","pp","mrs6-2 (pp) vps51"
"1375","0.218","pp","mrs6-2 (pp) vma8","false","pp","mrs6-2 (pp) vma8"
"1376","0.287","pp","mrs6-2 (pp) uso1-1","false","pp","mrs6-2 (pp) uso1-1"
"1377","0.374","pp","mrs6-2 (pp) trs85","false","pp","mrs6-2 (pp) trs85"
"1378","0.23","pp","mrs6-2 (pp) trs65","false","pp","mrs6-2 (pp) trs65"
"1379","0.32","pp","mrs6-2 (pp) trs33","false","pp","mrs6-2 (pp) trs33"
"1380","0.214","pp","mrs6-2 (pp) trs23-ph","false","pp","mrs6-2 (pp) trs23-ph"
"1381","0.397","pp","mrs6-2 (pp) ypt1-3","false","pp","mrs6-2 (pp) ypt1-3"
"1382","0.221","pp","mrs6-2 (pp) ylr269c","false","pp","mrs6-2 (pp) ylr269c"
"1383","0.204","pp","mrs6-2 (pp) ykt6-ph","false","pp","mrs6-2 (pp) ykt6-ph"
"1384","0.202","pp","mrs6-2 (pp) yip1-4","false","pp","mrs6-2 (pp) yip1-4"
"1385","0.277","pp","mrs6-2 (pp) yer084w","false","pp","mrs6-2 (pp) yer084w"
"1386","0.345","pp","mrs6-2 (pp) vti1-2","false","pp","mrs6-2 (pp) vti1-2"
"1387","0.274","pp","mrs6-2 (pp) sec26-f856aw860a","false","pp","mrs6-2 (pp) sec26-f856aw860a"
"1388","0.237","pp","mrs6-2 (pp) sec27-1","false","pp","mrs6-2 (pp) sec27-1"
"1389","0.208","pp","mrs6-2 (pp) sec2-41","false","pp","mrs6-2 (pp) sec2-41"
"1390","0.232","pp","mrs6-2 (pp) sec26-11d26","false","pp","mrs6-2 (pp) sec26-11d26"
"1391","0.25","pp","mrs6-2 (pp) sec15-1","false","pp","mrs6-2 (pp) sec15-1"
"1392","0.212","pp","mrs6-2 (pp) sec17-1","false","pp","mrs6-2 (pp) sec17-1"
"1393","0.25","pp","mrs6-2 (pp) rgp1","false","pp","mrs6-2 (pp) rgp1"
"1394","0.24","pp","mrs6-2 (pp) ric1","false","pp","mrs6-2 (pp) ric1"
"1395","0.268","pp","mrs6-2 (pp) tlg2","false","pp","mrs6-2 (pp) tlg2"
"1396","0.314","pp","mrs6-2 (pp) trs20-ph","false","pp","mrs6-2 (pp) trs20-ph"
"1397","0.324","pp","mrs6-2 (pp) swa2","false","pp","mrs6-2 (pp) swa2"
"1398","0.237","pp","mrs6-2 (pp) sys1","false","pp","mrs6-2 (pp) sys1"
"1399","0.221","pp","mrs6-2 (pp) sgt2","false","pp","mrs6-2 (pp) sgt2"
"1400","0.202","pp","mrs6-2 (pp) sly1-ts","false","pp","mrs6-2 (pp) sly1-ts"
"1401","0.254","pp","mrs6-2 (pp) sec4-8","false","pp","mrs6-2 (pp) sec4-8"
"1402","0.207","pp","mrs6-2 (pp) mtc1","false","pp","mrs6-2 (pp) mtc1"
"1403","0.212","pp","mrs6-2 (pp) ret3-1","false","pp","mrs6-2 (pp) ret3-1"
"1404","0.283","pp","mrs6-2 (pp) ret2-1","false","pp","mrs6-2 (pp) ret2-1"
"1405","0.22","pp","gmh1 (pp) vti1-2","false","pp","gmh1 (pp) vti1-2"
"1406","0.202","pp","gmh1 (pp) ypt1-3","false","pp","gmh1 (pp) ypt1-3"
"1407","0.221","pp","gmh1 (pp) trs85","false","pp","gmh1 (pp) trs85"
"1408","0.212","pp","gmh1 (pp) uso1-1","false","pp","gmh1 (pp) uso1-1"
"1409","0.262","pp","gmh1 (pp) sec17-1","false","pp","gmh1 (pp) sec17-1"
"1410","0.29","pp","gmh1 (pp) sft2","false","pp","gmh1 (pp) sft2"
"1411","0.218","pp","gmh1 (pp) mtc1","false","pp","gmh1 (pp) mtc1"
"1412","0.203","pp","gmh1 (pp) gyp1","false","pp","gmh1 (pp) gyp1"
"1413","0.221","pp","got1 (pp) ykt6-ph","false","pp","got1 (pp) ykt6-ph"
"1414","0.238","pp","got1 (pp) ylr269c","false","pp","got1 (pp) ylr269c"
"1415","0.343","pp","got1 (pp) ypt1-3","false","pp","got1 (pp) ypt1-3"
"1416","0.266","pp","got1 (pp) mrs6-2","false","pp","got1 (pp) mrs6-2"
"1417","0.339","pp","got1 (pp) mtc1","false","pp","got1 (pp) mtc1"
"1418","0.245","pp","got1 (pp) gyp1","false","pp","got1 (pp) gyp1"
"1419","0.267","pp","got1 (pp) ret3-1","false","pp","got1 (pp) ret3-1"
"1420","0.276","pp","got1 (pp) rud3","false","pp","got1 (pp) rud3"
"1421","0.311","pp","got1 (pp) ret2-1","false","pp","got1 (pp) ret2-1"
"1422","0.253","pp","got1 (pp) sec22-1","false","pp","got1 (pp) sec22-1"
"1423","0.239","pp","got1 (pp) sec26-f856aw860a","false","pp","got1 (pp) sec26-f856aw860a"
"1424","0.344","pp","got1 (pp) sec17-1","false","pp","got1 (pp) sec17-1"
"1425","0.326","pp","got1 (pp) sec18-1","false","pp","got1 (pp) sec18-1"
"1426","0.296","pp","got1 (pp) sgt2","false","pp","got1 (pp) sgt2"
"1427","0.298","pp","got1 (pp) sft2","false","pp","got1 (pp) sft2"
"1428","0.246","pp","got1 (pp) sfb2","false","pp","got1 (pp) sfb2"
"1429","0.279","pp","got1 (pp) sec27-1","false","pp","got1 (pp) sec27-1"
"1430","0.229","pp","got1 (pp) sys1","false","pp","got1 (pp) sys1"
"1431","0.344","pp","got1 (pp) sly1-ts","false","pp","got1 (pp) sly1-ts"
"1432","0.247","pp","got1 (pp) trs85","false","pp","got1 (pp) trs85"
"1433","0.264","pp","got1 (pp) trs20-ph","false","pp","got1 (pp) trs20-ph"
"1434","0.229","pp","got1 (pp) tlg2","false","pp","got1 (pp) tlg2"
"1435","0.222","pp","got1 (pp) tip20-5","false","pp","got1 (pp) tip20-5"
"1436","0.265","pp","got1 (pp) yer084w","false","pp","got1 (pp) yer084w"
"1437","0.381","pp","got1 (pp) vti1-2","false","pp","got1 (pp) vti1-2"
"1438","0.316","pp","got1 (pp) uso1-1","false","pp","got1 (pp) uso1-1"
"1439","0.256","pp","imh1 (pp) ret2-1","false","pp","imh1 (pp) ret2-1"
"1440","0.222","pp","imh1 (pp) sec4-8","false","pp","imh1 (pp) sec4-8"
"1441","0.252","pp","imh1 (pp) ret3-1","false","pp","imh1 (pp) ret3-1"
"1442","0.296","pp","imh1 (pp) sys1","false","pp","imh1 (pp) sys1"
"1443","0.207","pp","imh1 (pp) sft2","false","pp","imh1 (pp) sft2"
"1444","0.24","pp","imh1 (pp) uso1-1","false","pp","imh1 (pp) uso1-1"
"1445","0.238","pp","imh1 (pp) ypt1-3","false","pp","imh1 (pp) ypt1-3"
"1446","0.207","pp","imh1 (pp) trs85","false","pp","imh1 (pp) trs85"
"1447","0.295","pp","pkr1 (pp) rav1","false","pp","pkr1 (pp) rav1"
"1448","0.279","pp","pkr1 (pp) rav2","false","pp","pkr1 (pp) rav2"
"1449","0.213","pp","pkr1 (pp) sys1","false","pp","pkr1 (pp) sys1"
"1450","0.247","pp","pkr1 (pp) vma8","false","pp","pkr1 (pp) vma8"
"1451","0.301","pp","pkr1 (pp) vma21","false","pp","pkr1 (pp) vma21"
"1452","0.308","pp","pkr1 (pp) ydr203w","false","pp","pkr1 (pp) ydr203w"
"1453","0.212","pp","pkr1 (pp) vps35","false","pp","pkr1 (pp) vps35"
"1454","0.228","pp","pkr1 (pp) ydr236c-ph","false","pp","pkr1 (pp) ydr236c-ph"
"1455","0.275","pp","rav1 (pp) rav2","false","pp","rav1 (pp) rav2"
"1456","0.339","pp","rav1 (pp) ydr203w","false","pp","rav1 (pp) ydr203w"
"1457","0.206","pp","mtc1 (pp) vps29","false","pp","mtc1 (pp) vps29"
"1458","0.328","pp","mtc1 (pp) vti1-2","false","pp","mtc1 (pp) vti1-2"
"1459","0.28","pp","mtc1 (pp) trs85","false","pp","mtc1 (pp) trs85"
"1460","0.362","pp","mtc1 (pp) uso1-1","false","pp","mtc1 (pp) uso1-1"
"1461","0.231","pp","mtc1 (pp) ykt6-ph","false","pp","mtc1 (pp) ykt6-ph"
"1462","0.356","pp","mtc1 (pp) ypt1-3","false","pp","mtc1 (pp) ypt1-3"
"1463","0.274","pp","mtc1 (pp) sly1-ts","false","pp","mtc1 (pp) sly1-ts"
"1464","0.29","pp","mtc1 (pp) sec27-1","false","pp","mtc1 (pp) sec27-1"
"1465","0.34","pp","mtc1 (pp) sft2","false","pp","mtc1 (pp) sft2"
"1466","0.23","pp","mtc1 (pp) tlg2","false","pp","mtc1 (pp) tlg2"
"1467","0.229","pp","mtc1 (pp) trs20-ph","false","pp","mtc1 (pp) trs20-ph"
"1468","0.272","pp","mtc1 (pp) sys1","false","pp","mtc1 (pp) sys1"
"1469","0.33","pp","mtc1 (pp) sec17-1","false","pp","mtc1 (pp) sec17-1"
"1470","0.408","pp","mtc1 (pp) rud3","false","pp","mtc1 (pp) rud3"
"1471","0.278","pp","mtc1 (pp) ret3-1","false","pp","mtc1 (pp) ret3-1"
"1472","0.314","pp","mtc1 (pp) ret2-1","false","pp","mtc1 (pp) ret2-1"
"1473","0.267","pp","mtc1 (pp) sec26-f856aw860a","false","pp","mtc1 (pp) sec26-f856aw860a"
"1474","0.204","pp","mtc1 (pp) sec26-11d26","false","pp","mtc1 (pp) sec26-11d26"
"1475","0.213","pp","mtc1 (pp) sec22-1","false","pp","mtc1 (pp) sec22-1"
"1476","0.246","pp","mtc1 (pp) sec18-1","false","pp","mtc1 (pp) sec18-1"
"1477","0.58","pp","cdc1-4 (pp) cdc1-6","false","pp","cdc1-4 (pp) cdc1-6"
"1478","0.21","pp","dad2-9 (pp) def1","false","pp","dad2-9 (pp) def1"
"1479","0.239","pp","dad2-9 (pp) rio2-1","false","pp","dad2-9 (pp) rio2-1"
"1480","0.299","pp","dad2-9 (pp) las1-2","false","pp","dad2-9 (pp) las1-2"
